Date,Close,(H-L)*100/L,PE_NIFTY50,crude close,crude (H-L)*100/L,gold close,gold (H-L)*100/L,euronext close,euronext (H-L)*100/L,nasdaq close,nasdaq (H-L)*100/L,sp500 close,sp500 (H-L)*100/L,treasury close,treasury (H-L)*100/L,usd_inr close,usd_inr (H-L)*100/L,(C-O)*100/O,crude (C-O)*100/O,gold (C-O)*100/O,euronext (C-O)*100/O,nasdaq (C-O)*100/O,sp500 (C-O)*100/O,treasury (C-O)*100/O,usd_inr (C-O)*100/O,(O2-O1)*100/O1,(C2-C1)*100/C1,(O2-C1)*100/C1,crude (O2-O1)*100/O1,crude (C2-C1)*100/C1,crude (O2-C1)*100/C1,gold (O2-O1)*100/O1,gold (C2-C1)*100/C1,gold (O2-C1)*100/C1,euronext (O2-O1)*100/O1,euronext (C2-C1)*100/C1,euronext (O2-C1)*100/C1,nasdaq (O2-O1)*100/O1,nasdaq (C2-C1)*100/C1,nasdaq (O2-C1)*100/C1,sp500 (O2-O1)*100/O1,sp500 (C2-C1)*100/C1,sp500 (O2-C1)*100/C1,treasury (O2-O1)*100/O1,treasury (C2-C1)*100/C1,treasury (O2-C1)*100/C1,usd_inr (O2-O1)*100/O1,usd_inr (C2-C1)*100/C1,usd_inr (O2-C1)*100/C1,output
2016-11-17,8079.950195,1.1283723583529914,21.49,46.490002000000004,3.455021729682728,1216.5,1.1560693641618602,873.7199710000001,0.9613989795775656,5333.970215,0.8677809984240614,2187.1201170000004,0.5242072686799881,2.276,2.699055330634259,67.981499,0.3394273807725057,-0.31029725353061144,0.10767226760706183,-0.6614385234970821,0.6961066347878964,0.7346530318388611,0.3906164748183949,2.3841655420602463,0.009563810505741621,-1.2253787111169423,-0.3901807611029096,-0.08013215544985243,-1.1914914893617068,-0.3002337486546547,-0.4074672869940565,-0.3823373312173306,-0.5640039124275908,0.09808337227887877,-0.8626289286845612,0.551250162681427,-0.14385508729930496,0.7866698420399887,0.7439709366881431,0.009249949812550895,0.04960106109286322,0.4676369709732953,0.07672081202354519,-2.4572180781044173,2.3841655420602463,0.0,0.3646955630475679,0.3446566637442139,0.3350608086576612,8074.100098000001
2016-11-18,8074.100098000001,1.0020798423773458,21.41,46.860001000000004,2.6660884032381205,1208.5,0.3893367454253616,870.159973,1.0361739648449664,5321.509765999999,0.5882766396727135,2181.899902,0.4361629858240512,2.335,3.8817820908690015,67.9748,0.4585043893890139,-0.2895901546109636,1.6706465610761392,-0.28055317539955604,-0.7244682807444391,-0.3643616836758734,-0.22636192597411675,2.4122807017543884,-0.00029128356869856376,-0.09315483965293136,-0.07240263688282901,0.21781829807427933,-0.7536585002941076,0.7958678943485564,-0.860404351025823,-1.0370694307444528,-0.6576243321002928,-0.3781320180846648,1.0176582462700698,-0.4074529732822185,0.3193287429159364,0.8668514774244462,-0.2336055226735301,0.1312343286116402,0.3782223801094276,-0.23867984933358954,-0.012345869707919288,2.5641025641025332,2.592267135325144,0.17574692442883233,0.0,-0.0098541516420525,-0.009562895928494351,7929.100098000001
2016-11-21,7929.100098000001,2.3501881575360706,21.19,48.900002,4.574472340425539,1209.599976,0.0,875.5599980000002,1.3119201018833682,5368.8598630000015,0.6687073682982271,2198.179932,0.5611896736510635,2.339,1.3419913419913332,68.16999799999999,0.3631688059635652,-2.1352488602640833,4.020429866855135,0.0,0.17848947368421794,0.6011130174448764,0.5374057420286071,1.0367170626349953,0.0021930949547055434,0.056193454928687984,-1.7958657712940362,0.34678787307746983,1.996090258190497,4.353395126901517,0.3200960238989525,-0.189788592660356,0.09101994207694196,0.09101994207694196,-0.2863640998235661,0.6205784186306129,0.44130126863466396,-0.07845821697772815,0.8897869041325501,0.2869489989018481,-0.01921329680457662,0.746140094927239,0.20761859862807874,1.5350877192982448,0.17130620985010836,-0.8565310492505307,0.28467084324150793,0.2871623013234181,0.28496295686049056,8002.299805
2016-11-22,8002.299805,1.0191279328148894,21.38,49.119999,3.8014167802537857,1211.0,0.2898310756508371,879.7199710000001,0.4332053853165485,5386.350098,0.4968627462552888,2202.939941,0.4688991598630343,2.321,1.7052907739396606,68.2155,0.7799941477554473,0.16459702423043954,0.0407352358751556,0.04956840615528702,-0.2607706115332675,0.02971536283020715,0.06267746339052582,1.0008703220191428,0.0,-1.3940854177780793,0.9231779911375028,0.7573344169932383,4.44586277157466,0.44989159714143856,0.40898975832353024,0.0661415357038786,0.1157427271642142,0.0661415357038786,0.917622425629272,0.4751214090984668,0.737816027999938,0.8988606787716735,0.3257718667707188,0.2959685558102665,0.6920014576529354,0.21654319242507825,0.15376935030630978,-0.7343412526997772,-0.7695596408721751,-1.7528858486532628,0.06894239704808848,0.06674783824991426,0.06674783824991426,8033.299805
2016-11-23,8033.299805,1.0297136119060468,21.47,48.950001,1.9147621988881982,1189.099976,2.275025184128543,877.5300289999999,0.9259407633497309,5380.680176,0.5606763815666271,2204.719971,0.4652501448375812,2.357,4.136148211977608,68.385498,0.8268622617631394,-0.2223319451318262,-0.3663749162146401,-1.9541616129997383,-0.4763307469708766,0.26330457208902924,0.2806359583583884,1.5510555794916003,0.0007253052357825139,0.7766820470406666,0.3873886352099731,0.6110792046237323,0.0611059088026833,-0.3460871405962407,0.02036237826470444,0.198283621316242,-1.808424772914952,0.14864153592071272,-0.032883607335787435,-0.2489362606501788,0.2284828202450795,-0.33799517154928793,-0.10526463926110452,-0.3676013003193424,-0.1367216845933883,0.08080247522281869,-0.19927424794011767,1.0008703220191428,1.5510555794916003,0.0,0.24848018412237935,0.24920729159794155,0.24848018412237935,7965.5
2016-11-24,7965.5,0.9091460572122844,21.29,49.0,0.922887612797374,1185.55,0.8942572578936271,879.340027,0.6999400717051962,5366.549805,0.0,2198.550049,0.0,2.321,0.0,68.7985,0.3864649263526365,-0.5778951811939326,-0.061187028349996016,-0.3069290279179349,-0.042058745580608736,0.0,0.0,0.0,0.0,-0.4893728766609096,-0.8439844976008581,-0.26763597179104703,-0.20354365553544307,0.10214300097766138,0.1634300273048117,-1.945914251855374,-0.2985431058489918,0.008411740141189837,-0.22909031628934876,0.20626051988930086,0.2484237493826313,0.0,-0.2626130997903875,-0.2626130997903875,0.0,-0.2798505969536569,-0.2798505969536569,0.0,-1.5273652948663563,-1.5273652948663563,0.6046618233629619,0.6039321377757645,0.6039321377757645,8114.299805
2016-11-25,8114.299805,1.824051148650763,21.52,47.240002000000004,4.658589859969786,1178.199951,1.045033899745107,882.179993,0.6112354723247115,5398.919922,0.3651071850690135,2213.350098,0.3209071390092077,2.372,1.7872340425531874,68.745499,0.5970222766767508,1.3280503426007948,-3.591832653061233,0.10194995751913184,0.1532618069258973,0.19355492071211344,0.3209071390092077,-0.2942412778478398,0.0007215069872001934,-0.0480492535222421,1.8680535434059344,0.5329256794928128,-0.061187028349996016,-3.591832653061233,0.0,-1.0258997645475998,-0.6199695499978786,-0.7211842604698204,0.12731411169484286,0.32296562339928503,0.1694441233482058,0.4088367721764019,0.6031830165787566,0.4088367721764019,0.3511391975593803,0.6731731673214281,0.3511391975593803,2.498922878069809,2.197328737613113,2.498922878069809,-0.07775896276809302,-0.07703801681724354,-0.07775896276809302,8126.899901999999
2016-11-28,8126.899901999999,0.9917560280171099,21.55,48.240002000000004,5.740903379549401,1190.599976,0.21885319865320166,875.3800050000001,0.854546744588558,5368.810059,0.5845366108307992,2201.719971,0.4899100817955304,2.32,1.3396715643906765,68.508499,1.079851580699276,0.5723549536350125,3.1651070643758272,0.21885319865320166,-0.5442105607457282,-0.35467978879882844,-0.3841259495617644,-0.2150537634408756,0.0,0.9078441452519348,0.15528261591020165,-0.41469878866523535,-4.571432653061214,2.116850037389928,-1.0160964853472954,0.9345794392523256,1.0524550598967064,0.8317814808668222,-0.07493318656963678,-0.7708163927947819,-0.2278457929163147,-0.010583892245030757,-0.5577016039320261,-0.20374445553779094,0.1785792747163395,-0.5254535651864956,-0.1418725850391822,-2.2698612862547263,-2.1922428330522825,-1.981450252951089,-0.3440308235930889,-0.34474984318608737,-0.34474984318608737,8142.149901999999
2016-11-29,8142.149901999999,0.8445312578046149,21.43,46.380001,4.747386966349597,1187.900024,1.3057507789231648,879.9500119999999,1.020035250752449,5379.919922,0.8077477637304709,2204.659912,0.5600190864508248,2.302,2.1739130434782705,68.55549599999999,0.3363475899073043,0.13035764711766262,-3.555830734040344,-0.44417760791544136,0.7130477964088833,0.16644899130680013,0.17720705493917688,-1.0743446497636366,0.0,0.6298986296560338,0.18764842909222426,0.0572161962872908,2.8443157760614124,-3.855723306147452,-0.3109494066770413,0.4377063131313141,-0.2267723882433459,0.21837519338234745,-0.7328143568376966,0.5220597881944844,-0.18963581421990167,-0.3144059719750181,0.2069334336269879,0.040417168351147836,-0.4275589725296736,0.13352928795322686,-0.04360050381720937,0.08602150537633246,-0.7758620689655049,0.3017241379310365,0.06860024768604589,0.06860024768604589,0.06860024768604589,8224.5
2016-11-30,8224.5,1.16718370857265,21.61,50.470001,7.957221390374336,1170.800049,2.174845832523076,884.6199949999999,1.0211485961933553,5323.680176,1.3049192232317264,2198.810059,0.6953778903009855,2.3680000000000003,2.3789294817332163,68.608002,0.4644620830199342,0.6405915044116917,7.934138491622701,-1.3730879731733705,0.5844379766325014,-1.2551572569012626,-0.2793648929924619,0.38151759220010906,0.004371401310199197,0.4992910081548674,1.0114048376801854,0.3684530543048625,-2.7656519026824755,8.818456040999223,0.819312185870813,-0.5112282308499805,-1.4395129770617854,-0.06734977555653554,0.6592511549675883,0.5307100331058301,-0.053415761530761774,0.3792625940862271,-1.0453639982636154,0.21245996531022995,0.19129577877052828,-0.2653403805348509,0.01406380178241573,1.3751611516974682,2.867072111207647,2.4761077324066068,0.07221448736947078,0.07658904546472556,0.07221448736947078,8192.900391
2016-12-01,8192.900391,0.8032938291937519,21.53,50.459998999999996,0.0,1166.900024,1.2586186206896557,877.6099849999998,1.031242045282732,5251.1098630000015,1.6824427362811534,2191.080078,0.6930547767665551,2.441,3.7037037037036984,68.587997,0.47315316008427205,-0.6198399927219933,0.0,-0.4945789411054613,-0.6486790844812518,-1.3668606655150906,-0.41314281724827984,1.1184755592377638,0.004371218260135201,0.8792068043492085,-0.3842131314973685,0.2370964800291864,7.912748413718917,-0.019817713100500626,-0.019817713100500626,-1.2130423124530387,-0.33310769019279096,0.1622738230685039,0.4389010651498769,-0.7924317830957373,-0.14469128068939074,-1.251453045592965,-1.3631606445322686,0.003751295971921032,-0.21769226171470807,-0.3515529214704216,0.06184540562901297,2.3314963967782987,3.0827702702702413,1.9425675675675655,-0.02915822334415008,-0.029158406332829845,-0.033528159003959335,8086.799805
2016-12-02,8086.799805,1.1059411299382926,21.25,54.459998999999996,3.1025330476251782,1175.099976,0.9345014382475592,872.0,1.1847589433993777,5255.649902,0.6731857465899438,2191.949951,0.43776114129783217,2.39,2.7379949452400965,68.216499,0.5293353762877429,-0.8186618294655723,1.0952292759463411,0.2388404745345296,-0.006880031206302206,0.12630704350029553,0.03787259281502475,-1.5245158632056002,-0.0022032307542496628,-1.0971639374090292,-1.2950308307977498,-0.4803010426347454,6.757828116484888,7.927071104381111,6.757828116484888,-0.03410096501318405,0.7027124716213029,0.4627667228499277,-1.2769747385170782,-0.6392344088929192,-0.6323978868585822,-1.4061148005806712,0.0864586557593805,-0.03979811991227101,-0.4113230032602777,0.03970064849452282,0.0018273636094967567,0.5385252692626352,-2.089307660794748,-0.5735354362965905,-0.5350980613122114,-0.5416370447441476,-0.5394456992234398,8128.75
2016-12-05,8128.75,1.0556210301233104,21.34,54.939999,2.8247555691366832,1174.0,2.5669793431287946,880.820007,2.201694371751484,5308.8901369999985,0.9776892938272664,2204.709961,0.4295490904225652,2.387,3.683319220999137,68.01149699999999,0.3624475432440599,0.4945139854736436,1.309236584916107,-0.6600142728543701,1.4302144929466245,0.4790323724889856,0.1844936350988924,-1.4857614527445384,0.0,-0.7947434743117987,0.5187490232423375,0.02411578185470553,0.6682773467287406,0.8813808461509476,-0.4223264859039122,0.8103727376027825,-0.09360701408098747,0.5701704652234518,-0.41969291200076864,1.0114686926605554,-0.4128412844036644,0.6584097196870697,1.0130095419738303,0.53143144084562,0.4349275480637571,0.5821305360635076,0.3969046371716134,-0.16481252575195615,-0.1255230125523088,1.380753138075308,-0.3027133512353619,-0.3005167415583876,-0.3005167415583876,8143.149901999999
2016-12-06,8143.149901999999,0.5885005432798351,21.56,53.93,2.6345291479820565,1167.599976,0.6340522793396142,891.159973,1.550104777553596,5333.0,0.6424656388384742,2212.22998,0.4799754876778417,2.396,1.0513036164844447,68.012497,0.6539595800205245,-0.1226519826103889,-0.5165080338776717,-0.2818385799264522,1.1463436114369951,0.2869595980343753,0.22516468279603075,0.4612159329140608,0.018377941176472845,0.796166305053303,0.1771478025526685,0.3001679471013263,-0.036881799741828036,-1.8383673432538659,-1.328722266631266,-0.9223239590506972,-0.5451468483816058,-0.2640524701873925,1.4578504894191546,1.1739022635529173,0.02724631571635605,0.6465342721356349,0.4541413059571342,0.16670333669785986,0.300370722030463,0.3410888113640542,0.1156636947765799,-1.5683037556747936,0.3770423125261768,-0.0837871805613788,-0.016904494838554385,0.0014703396397974802,-0.016904494838554385,8102.049805
2016-12-07,8102.049805,1.3983311049210911,21.28,53.0,2.43764370512638,1175.0,1.0373778936067612,899.590027,0.6316195136694791,5393.759765999999,1.7074585052050617,2241.350098,1.480352569191412,2.347,1.2787723785166127,67.722,0.6433668218936761,-0.8122777752807342,-1.779093806135923,0.6251647945817229,0.14026137122833404,1.3356049697195391,1.385527221982108,-1.0122311261071326,-0.01624318969356553,0.18704427348084085,-0.5047198872012104,0.3100765711533615,-0.4611695344248212,-1.7244576302614445,0.05562581123679245,-0.2733002762326353,0.633780759858471,0.008562435941672497,1.9601410845121456,0.9459641652913352,0.8045742871353179,0.09270268540912953,1.1393168198012171,-0.1937010688167984,0.15675366673271185,1.316324173493011,-0.06825732467471424,-0.5870020964360512,-2.045075125208673,-1.0434056761268742,-0.3926441176470563,-0.4271229741792948,-0.4109465353109965,8246.849609
2016-12-08,8246.849609,1.2819333271996802,21.83,53.889998999999996,2.3092881957490707,1169.800049,0.7441684354289935,907.27002,1.0981546854108126,5417.3598630000015,0.6758071169157942,2246.189941,0.6310360154496042,2.387,2.2775200337410206,67.431503,0.3743968083199212,1.1622711922200992,1.5834119054366047,-0.34077354174654184,0.608794919320621,0.4302802373251868,0.22578155948849155,-0.2507312996239075,0.07644108384272652,-0.19954708627827333,1.7871996283044478,0.6177485229616142,-1.6864344271022014,1.6792433962264264,0.09433773584905936,0.5224028651175106,-0.4425490212766059,-0.10212348936170512,0.3840472804773176,0.8537214474922061,0.2434444507242173,1.3429346746555604,0.4375444592243039,0.007233099302283995,1.3755659875024584,0.21593427123762776,-0.009825104975624832,0.9278785322648808,1.7043033659991602,1.959948870899031,-0.5211713486433012,-0.4289551401316927,-0.5050101887126623,8261.75
2016-12-09,8261.75,0.4003906747704011,21.87,54.330002,1.246046122373068,1159.400024,1.1072706747404792,913.059998,0.7829948894839899,5444.5,0.4245352692273885,2259.530029,0.4699416731053896,2.464,3.3361134278565574,67.405998,0.36064709234107095,-0.12029201694246927,0.7043577255911426,-0.6171740226402989,0.5318056116139225,0.1543408284866432,0.4356100104066618,2.113551595524221,0.002965699409007705,1.4671078073408506,0.18067979539408974,0.30133429343586204,1.6965165258532755,0.8164835928091252,0.11134162388830582,-0.6133985942609166,-0.8890429615634132,-0.2735572632891925,0.7152466003436109,0.6381758321519548,0.1058075301551442,0.7778790312157113,0.5009845697230286,0.3461095528849878,0.3837393390376809,0.5938984836723504,0.1576019434235354,0.8357709987463435,3.2258064516129004,1.0892333472978688,0.035621847831190934,-0.03782356742072501,-0.0407880571785646,8170.799805
2016-12-12,8170.799805,0.9344614802690332,21.45,55.689999,5.004569863013697,1163.5,0.9453620121422368,913.26001,0.4769083041535671,5412.540039,0.7504046882763182,2256.959961,0.5176730019633702,2.479,1.8653690186537064,67.460503,0.3858741638115504,-0.7271671515223677,1.7168931506849283,0.4489295329383136,-0.16179242365910174,-0.2888640360733774,-0.08279139799908243,-1.3136942675159191,-0.0019225695134017504,-0.4962680347725068,-1.1008587163736538,-0.3764288316639997,1.482852613848884,2.503215442546836,0.7730498519031848,-0.7114629839491848,0.35362911118932416,-0.09487450208989223,0.7167799063404479,0.021905679849965054,0.1839957947648463,-0.14513407931102673,-0.5870137019009958,-0.2990134080264384,0.4044973432767218,-0.11374347616602833,-0.03097772505860075,4.102776626605875,0.6087662337662447,1.9480519480519431,0.08575307230658248,0.08086075663475968,0.08278491774573737,8221.799805
2016-12-13,8221.799805,0.8956792190413676,21.59,55.720001,2.3209391724047457,1156.699951,0.7443288749663379,921.679993,1.153460402368478,5463.830078,1.0317192339469372,2271.719971,0.6278370081592932,2.481,2.2960229602295934,67.417999,0.3226481583572527,0.3129446481139109,0.6321148750607852,-0.5844477009024462,0.9418644412190648,0.5569129500524905,0.3711319100980104,1.3066557778685262,0.0044470814440700215,-0.4191649306077294,0.6241739023980619,0.3102583174842577,1.1324182648401848,0.05387322775853853,-0.5746094554607506,0.4489295329383136,-0.5844477009024462,0.0,-0.1814693812610124,0.9219699655961032,-0.01970884501993897,0.09855180497684303,0.9476149576802984,0.3885381881421735,0.19877502268677014,0.6539774854251279,0.2817997266190808,-2.507961783439494,0.08067769261799196,-1.2101653892698794,-0.06937111076192881,-0.06300575612371295,-0.06744983801855177,8182.450195
