Time,PE_NIFTY50
"8 Jul, 2016, 03:30 PM",22.85
"11 Jul, 2016, 03:30 PM",23.25
"12 Jul, 2016, 03:30 PM",23.37
"13 Jul, 2016, 03:30 PM",23.37
"14 Jul, 2016, 03:30 PM",23.49
"15 Jul, 2016, 03:30 PM",23.43
"18 Jul, 2016, 03:30 PM",23.34
"19 Jul, 2016, 03:30 PM",23.39
"20 Jul, 2016, 03:30 PM",23.49
"21 Jul, 2016, 03:30 PM",23.34
"22 Jul, 2016, 03:30 PM",23.43
"25 Jul, 2016, 03:30 PM",23.69
"26 Jul, 2016, 03:30 PM",23.56
"27 Jul, 2016, 03:30 PM",23.63
"28 Jul, 2016, 03:30 PM",23.69
"29 Jul, 2016, 03:30 PM",23.62
"1 Aug, 2016, 03:30 PM",23.61
"2 Aug, 2016, 03:30 PM",23.58
"3 Aug, 2016, 03:30 PM",23.36
"4 Aug, 2016, 03:30 PM",23.38
"5 Aug, 2016, 03:30 PM",23.74
"8 Aug, 2016, 03:30 PM",23.82
"9 Aug, 2016, 03:30 PM",23.73
"10 Aug, 2016, 03:30 PM",23.44
"11 Aug, 2016, 03:30 PM",23.49
"12 Aug, 2016, 03:30 PM",23.71
"16 Aug, 2016, 03:30 PM",23.63
"17 Aug, 2016, 03:30 PM",23.58
"18 Aug, 2016, 03:30 PM",23.71
"19 Aug, 2016, 03:30 PM",23.7
"22 Aug, 2016, 03:30 PM",23.59
"23 Aug, 2016, 03:30 PM",23.73
"24 Aug, 2016, 03:30 PM",23.78
"25 Aug, 2016, 03:30 PM",23.62
"26 Aug, 2016, 03:30 PM",23.5
"29 Aug, 2016, 03:30 PM",23.6
"30 Aug, 2016, 03:30 PM",23.97
"31 Aug, 2016, 03:30 PM",24.09
"1 Sep, 2016, 03:30 PM",24.06
"2 Sep, 2016, 03:30 PM",24.15
"6 Sep, 2016, 03:30 PM",24.52
"7 Sep, 2016, 03:30 PM",24.45
"8 Sep, 2016, 03:30 PM",24.54
"9 Sep, 2016, 03:30 PM",24.31
"12 Sep, 2016, 03:30 PM",23.89
"14 Sep, 2016, 03:30 PM",23.92
"15 Sep, 2016, 03:30 PM",23.97
"16 Sep, 2016, 03:30 PM",24.07
"19 Sep, 2016, 03:30 PM",24.15
"21 Sep, 2016, 03:30 PM",24.11
"22 Sep, 2016, 03:30 PM",24.34
"23 Sep, 2016, 03:30 PM",24.24
"26 Sep, 2016, 03:30 PM",23.94
"27 Sep, 2016, 03:30 PM",23.9
"28 Sep, 2016, 03:30 PM",23.97
"29 Sep, 2016, 03:30 PM",23.51
"30 Sep, 2016, 03:30 PM",23.4
"3 Oct, 2016, 03:30 PM",23.8
"4 Oct, 2016, 03:30 PM",23.95
"5 Oct, 2016, 03:30 PM",23.43
"6 Oct, 2016, 03:30 PM",23.52
"7 Oct, 2016, 03:30 PM",23.49
"10 Oct, 2016, 03:30 PM",23.34
"13 Oct, 2016, 03:30 PM",23.16
"14 Oct, 2016, 03:30 PM",22.98
"17 Oct, 2016, 03:30 PM",23
"18 Oct, 2016, 03:30 PM",23.22
"19 Oct, 2016, 03:30 PM",23.35
"20 Oct, 2016, 03:30 PM",23.46
"21 Oct, 2016, 03:30 PM",23.23
"24 Oct, 2016, 03:30 PM",23.27
"25 Oct, 2016, 03:30 PM",23.23
"26 Oct, 2016, 03:30 PM",23.3
"27 Oct, 2016, 03:30 PM",23.28
"28 Oct, 2016, 03:30 PM",23.34
"1 Nov, 2016, 03:30 PM",23.31
"2 Nov, 2016, 03:30 PM",23.01
"3 Nov, 2016, 03:30 PM",22.93
"4 Nov, 2016, 03:30 PM",22.73
"7 Nov, 2016, 03:30 PM",22.67
"8 Nov, 2016, 03:30 PM",22.57
"9 Nov, 2016, 03:30 PM",22.48
"10 Nov, 2016, 03:30 PM",22.7
"11 Nov, 2016, 03:30 PM",22.02
"15 Nov, 2016, 03:30 PM",21.37
"16 Nov, 2016, 03:30 PM",21.62
"17 Nov, 2016, 03:30 PM",21.49
"18 Nov, 2016, 03:30 PM",21.41
"21 Nov, 2016, 03:30 PM",21.19
"22 Nov, 2016, 03:30 PM",21.38
"23 Nov, 2016, 03:30 PM",21.47
"24 Nov, 2016, 03:30 PM",21.29
"25 Nov, 2016, 03:30 PM",21.52
"28 Nov, 2016, 03:30 PM",21.55
"29 Nov, 2016, 03:30 PM",21.43
"30 Nov, 2016, 03:30 PM",21.61
"1 Dec, 2016, 03:30 PM",21.53
"2 Dec, 2016, 03:30 PM",21.25
"5 Dec, 2016, 03:30 PM",21.34
"6 Dec, 2016, 03:30 PM",21.56
"7 Dec, 2016, 03:30 PM",21.28
"8 Dec, 2016, 03:30 PM",21.83
"9 Dec, 2016, 03:30 PM",21.87
"12 Dec, 2016, 03:30 PM",21.45
"13 Dec, 2016, 03:30 PM",21.59
"14 Dec, 2016, 03:30 PM",21.48
"15 Dec, 2016, 03:30 PM",21.41
"16 Dec, 2016, 03:30 PM",21.37
"19 Dec, 2016, 03:30 PM",21.3
"20 Dec, 2016, 03:30 PM",21.24
"21 Dec, 2016, 03:30 PM",21.16
"22 Dec, 2016, 03:30 PM",21.18
"23 Dec, 2016, 03:30 PM",21.39
"26 Dec, 2016, 03:30 PM",21.36
"27 Dec, 2016, 03:30 PM",21.7
"28 Dec, 2016, 03:30 PM",21.71
"29 Dec, 2016, 03:30 PM",21.89
"30 Dec, 2016, 03:30 PM",21.93
"2 Jan, 2017, 03:30 PM",22.08
"3 Jan, 2017, 03:30 PM",22.12
"4 Jan, 2017, 03:30 PM",21.94
"5 Jan, 2017, 03:30 PM",22.17
"6 Jan, 2017, 03:30 PM",22.09
"9 Jan, 2017, 03:30 PM",22.07
"10 Jan, 2017, 03:30 PM",22.39
"11 Jan, 2017, 03:30 PM",22.42
"12 Jan, 2017, 03:30 PM",22.5
"13 Jan, 2017, 03:30 PM",22.47
"16 Jan, 2017, 03:30 PM",22.5
"17 Jan, 2017, 03:30 PM",22.4
"18 Jan, 2017, 03:30 PM",22.39
"19 Jan, 2017, 03:30 PM",22.44
"20 Jan, 2017, 03:30 PM",22.37
"23 Jan, 2017, 03:30 PM",22.48
"24 Jan, 2017, 03:30 PM",22.64
"25 Jan, 2017, 03:30 PM",22.98
"27 Jan, 2017, 03:30 PM",23
"30 Jan, 2017, 03:30 PM",22.98
"31 Jan, 2017, 03:30 PM",22.86
"1 Feb, 2017, 03:30 PM",23.27
"2 Feb, 2017, 03:30 PM",23.38
"3 Feb, 2017, 03:30 PM",23.29
"6 Feb, 2017, 03:30 PM",23.43
"7 Feb, 2017, 03:30 PM",23.31
"8 Feb, 2017, 03:30 PM",23.28
"9 Feb, 2017, 03:30 PM",23.31
"10 Feb, 2017, 03:30 PM",23.34
"13 Feb, 2017, 03:30 PM",23.15
"14 Feb, 2017, 03:30 PM",23.05
"15 Feb, 2017, 03:30 PM",22.84
"16 Feb, 2017, 03:30 PM",23.08
"17 Feb, 2017, 03:30 PM",23.1
"20 Feb, 2017, 03:30 PM",23.19
"21 Feb, 2017, 03:30 PM",23.27
"22 Feb, 2017, 03:30 PM",23.32
"23 Feb, 2017, 03:30 PM",23.36
"27 Feb, 2017, 03:30 PM",23.21
"28 Feb, 2017, 03:30 PM",23.13
"1 Mar, 2017, 03:30 PM",23.3
"2 Mar, 2017, 03:30 PM",23.11
"3 Mar, 2017, 03:30 PM",23.1
"6 Mar, 2017, 03:30 PM",23.27
"7 Mar, 2017, 03:30 PM",23.23
"8 Mar, 2017, 03:30 PM",23.17
"9 Mar, 2017, 03:30 PM",23.18
"10 Mar, 2017, 03:30 PM",23.2
"14 Mar, 2017, 03:30 PM",23.59
"15 Mar, 2017, 03:30 PM",23.59
"16 Mar, 2017, 03:30 PM",23.77
"17 Mar, 2017, 03:30 PM",23.78
"20 Mar, 2017, 03:30 PM",23.7
"21 Mar, 2017, 03:30 PM",23.68
"22 Mar, 2017, 03:30 PM",23.45
"23 Mar, 2017, 03:30 PM",23.59
"24 Mar, 2017, 03:30 PM",23.65
"27 Mar, 2017, 03:30 PM",23.49
"29 Mar, 2017, 03:30 PM",23.74
"30 Mar, 2017, 03:30 PM",23.82
"31 Mar, 2017, 03:30 PM",23.26
"3 Apr, 2017, 03:30 PM",23.42
"5 Apr, 2017, 03:30 PM",23.49
"6 Apr, 2017, 03:30 PM",23.48
"7 Apr, 2017, 03:30 PM",23.32
"10 Apr, 2017, 03:30 PM",23.28
"11 Apr, 2017, 03:30 PM",23.42
"12 Apr, 2017, 03:30 PM",23.33
"13 Apr, 2017, 03:30 PM",23.2
"17 Apr, 2017, 03:30 PM",23.17
"18 Apr, 2017, 03:30 PM",23.08
"19 Apr, 2017, 03:30 PM",23.08
"20 Apr, 2017, 03:30 PM",23.16
"21 Apr, 2017, 03:30 PM",23.12
"24 Apr, 2017, 03:30 PM",23.41
"25 Apr, 2017, 03:30 PM",23.64
"26 Apr, 2017, 03:30 PM",23.75
"27 Apr, 2017, 03:30 PM",23.73
"28 Apr, 2017, 03:30 PM",23.63
"2 May, 2017, 03:30 PM",23.66
"3 May, 2017, 03:30 PM",23.65
"4 May, 2017, 03:30 PM",23.77
"5 May, 2017, 03:30 PM",23.59
"8 May, 2017, 03:30 PM",23.66
"9 May, 2017, 03:30 PM",23.67
"10 May, 2017, 03:30 PM",23.89
"11 May, 2017, 03:30 PM",23.93
"12 May, 2017, 03:30 PM",23.88
"15 May, 2017, 03:30 PM",23.99
"16 May, 2017, 03:30 PM",24.16
"17 May, 2017, 03:30 PM",25.23
"18 May, 2017, 03:30 PM",24.91
"19 May, 2017, 03:30 PM",24.91
"22 May, 2017, 03:30 PM",24.94
"23 May, 2017, 03:30 PM",24.8
"24 May, 2017, 03:30 PM",24.73
"25 May, 2017, 03:30 PM",24.88
"26 May, 2017, 03:30 PM",24.32
"29 May, 2017, 03:30 PM",24.31
"30 May, 2017, 03:30 PM",24.36
"31 May, 2017, 03:30 PM",24.35
"1 Jun, 2017, 03:30 PM",24.34
"2 Jun, 2017, 03:30 PM",24.43
"5 Jun, 2017, 03:30 PM",24.45
"6 Jun, 2017, 03:30 PM",24.35
"7 Jun, 2017, 03:30 PM",24.48
"8 Jun, 2017, 03:30 PM",24.43
"9 Jun, 2017, 03:30 PM",24.38
"12 Jun, 2017, 03:30 PM",24.25
"13 Jun, 2017, 03:30 PM",24.27
"14 Jun, 2017, 03:30 PM",24.29
"15 Jun, 2017, 03:30 PM",24.19
"16 Jun, 2017, 03:30 PM",24
"19 Jun, 2017, 03:30 PM",24.37
"20 Jun, 2017, 03:30 PM",24.36
"21 Jun, 2017, 03:30 PM",24.31
"22 Jun, 2017, 03:30 PM",24.49
"23 Jun, 2017, 03:30 PM",24.37
"27 Jun, 2017, 03:30 PM",24.21
"28 Jun, 2017, 03:30 PM",24.15
"29 Jun, 2017, 03:30 PM",24.19
"30 Jun, 2017, 03:30 PM",24.23
"3 Jul, 2017, 03:30 PM",24.47
"4 Jul, 2017, 03:30 PM",24.47
"5 Jul, 2017, 03:30 PM",24.53
"6 Jul, 2017, 03:30 PM",24.62
"7 Jul, 2017, 03:30 PM",24.6
"10 Jul, 2017, 03:30 PM",24.87
"11 Jul, 2017, 03:30 PM",24.91
"12 Jul, 2017, 03:30 PM",24.98
"13 Jul, 2017, 03:30 PM",25.17
"14 Jul, 2017, 03:30 PM",25.42
"17 Jul, 2017, 03:30 PM",25.17
"18 Jul, 2017, 03:30 PM",25.1
"19 Jul, 2017, 03:30 PM",25.28
"20 Jul, 2017, 03:30 PM",25.22
"21 Jul, 2017, 03:30 PM",25.32
"24 Jul, 2017, 03:30 PM",25.45
"25 Jul, 2017, 03:30 PM",25.45
"26 Jul, 2017, 03:30 PM",25.57
"27 Jul, 2017, 03:30 PM",25.56
"28 Jul, 2017, 03:30 PM",25.56
"31 Jul, 2017, 03:30 PM",25.69
"1 Aug, 2017, 03:30 PM",25.75
"2 Aug, 2017, 03:30 PM",25.63
"3 Aug, 2017, 03:30 PM",25.5
"4 Aug, 2017, 03:30 PM",25.61
"7 Aug, 2017, 03:30 PM",25.67
"8 Aug, 2017, 03:30 PM",25.5
"9 Aug, 2017, 03:30 PM",25.31
"10 Aug, 2017, 03:30 PM",25.06
"11 Aug, 2017, 03:30 PM",24.8
"14 Aug, 2017, 03:30 PM",25.02
"16 Aug, 2017, 03:30 PM",25.28
"17 Aug, 2017, 03:30 PM",25.3
"18 Aug, 2017, 03:30 PM",25.1
"21 Aug, 2017, 03:30 PM",24.99
"22 Aug, 2017, 03:30 PM",25.25
"23 Aug, 2017, 03:30 PM",25.45
"24 Aug, 2017, 03:30 PM",25.47
"28 Aug, 2017, 03:30 PM",25.61
"29 Aug, 2017, 03:30 PM",25.31
"30 Aug, 2017, 03:30 PM",25.54
"31 Aug, 2017, 03:30 PM",25.62
"1 Sep, 2017, 03:30 PM",25.99
"4 Sep, 2017, 03:30 PM",25.83
"5 Sep, 2017, 03:30 PM",25.97
"6 Sep, 2017, 03:30 PM",25.88
"7 Sep, 2017, 03:30 PM",25.89
"8 Sep, 2017, 03:30 PM",25.9
"11 Sep, 2017, 03:30 PM",26.11
"12 Sep, 2017, 03:30 PM",26.26
"13 Sep, 2017, 03:30 PM",26.23
"14 Sep, 2017, 03:30 PM",26.25
"15 Sep, 2017, 03:30 PM",26.24
"18 Sep, 2017, 03:30 PM",26.42
"19 Sep, 2017, 03:30 PM",26.4
"20 Sep, 2017, 03:30 PM",26.39
"21 Sep, 2017, 03:30 PM",26.34
"22 Sep, 2017, 03:30 PM",25.95
"25 Sep, 2017, 03:30 PM",25.71
"26 Sep, 2017, 03:30 PM",25.71
"27 Sep, 2017, 03:30 PM",25.36
"28 Sep, 2017, 03:30 PM",25.44
"29 Sep, 2017, 03:30 PM",25.43
"3 Oct, 2017, 03:30 PM",25.61
"4 Oct, 2017, 03:30 PM",25.75
"5 Oct, 2017, 03:30 PM",25.69
"6 Oct, 2017, 03:30 PM",25.92
"9 Oct, 2017, 03:30 PM",25.95
"10 Oct, 2017, 03:30 PM",26.02
"11 Oct, 2017, 03:30 PM",25.94
"12 Oct, 2017, 03:30 PM",26.22
"13 Oct, 2017, 03:30 PM",26.41
"16 Oct, 2017, 03:30 PM",26.55
"17 Oct, 2017, 03:30 PM",26.52
"18 Oct, 2017, 03:30 PM",26.44
"19 Oct, 2017, 03:30 PM",26.28
"23 Oct, 2017, 03:30 PM",26.37
"24 Oct, 2017, 03:30 PM",26.42
"25 Oct, 2017, 03:30 PM",26.63
"26 Oct, 2017, 03:30 PM",26.73
"27 Oct, 2017, 03:30 PM",26.67
"30 Oct, 2017, 03:30 PM",26.77
"31 Oct, 2017, 03:30 PM",26.38
"1 Nov, 2017, 03:30 PM",26.49
"2 Nov, 2017, 03:30 PM",26.63
"3 Nov, 2017, 03:30 PM",26.87
"6 Nov, 2017, 03:30 PM",26.74
"7 Nov, 2017, 03:30 PM",26.48
"8 Nov, 2017, 03:30 PM",26.37
"9 Nov, 2017, 03:30 PM",26.31
"10 Nov, 2017, 03:30 PM",26.35
"13 Nov, 2017, 03:30 PM",25.99
"14 Nov, 2017, 03:30 PM",25.89
"15 Nov, 2017, 03:30 PM",25.72
"16 Nov, 2017, 03:30 PM",25.96
"17 Nov, 2017, 03:30 PM",26.14
"20 Nov, 2017, 03:30 PM",26.18
"21 Nov, 2017, 03:30 PM",26.2
"22 Nov, 2017, 03:30 PM",26.4
"23 Nov, 2017, 03:30 PM",26.48
"24 Nov, 2017, 03:30 PM",26.59
"27 Nov, 2017, 03:30 PM",26.61
"28 Nov, 2017, 03:30 PM",26.53
"29 Nov, 2017, 03:30 PM",26.51
"30 Nov, 2017, 03:30 PM",26.16
"1 Dec, 2017, 03:30 PM",25.9
"5 Dec, 2017, 03:30 PM",25.89
"6 Dec, 2017, 03:30 PM",25.7
"7 Dec, 2017, 03:30 PM",26.01
"8 Dec, 2017, 03:30 PM",26.26
"11 Dec, 2017, 03:30 PM",26.43
"12 Dec, 2017, 03:30 PM",26.22
"13 Dec, 2017, 03:30 PM",26.1
"14 Dec, 2017, 03:30 PM",26.25
"15 Dec, 2017, 03:30 PM",26.46
"18 Dec, 2017, 03:30 PM",26.6
"19 Dec, 2017, 03:30 PM",26.79
"20 Dec, 2017, 03:30 PM",26.75
"21 Dec, 2017, 03:30 PM",26.74
"22 Dec, 2017, 03:30 PM",26.86
"26 Dec, 2017, 03:30 PM",26.96
"27 Dec, 2017, 03:30 PM",26.85
"28 Dec, 2017, 03:30 PM",26.82
"29 Dec, 2017, 03:30 PM",26.92
"1 Jan, 2018, 03:30 PM",26.68
"2 Jan, 2018, 03:30 PM",26.7
"3 Jan, 2018, 03:30 PM",26.7
"4 Jan, 2018, 03:30 PM",26.86
"5 Jan, 2018, 03:30 PM",26.99
"8 Jan, 2018, 03:30 PM",27.16
"9 Jan, 2018, 03:30 PM",27.19
"10 Jan, 2018, 03:30 PM",27.18
"11 Jan, 2018, 03:30 PM",27.23
"12 Jan, 2018, 03:30 PM",27.28
"15 Jan, 2018, 03:30 PM",27.06
"16 Jan, 2018, 03:30 PM",26.96
"17 Jan, 2018, 03:30 PM",27.18
"18 Jan, 2018, 03:30 PM",27.25
"19 Jan, 2018, 03:30 PM",27.44
"22 Jan, 2018, 03:30 PM",27.62
"23 Jan, 2018, 03:30 PM",27.81
"24 Jan, 2018, 03:30 PM",27.66
"25 Jan, 2018, 03:30 PM",27.61
"29 Jan, 2018, 03:30 PM",27.71
"30 Jan, 2018, 03:30 PM",27.51
"31 Jan, 2018, 03:30 PM",27.5
"1 Feb, 2018, 03:30 PM",27.48
"2 Feb, 2018, 03:30 PM",26.04
"5 Feb, 2018, 03:30 PM",25.78
"6 Feb, 2018, 03:30 PM",25.37
"7 Feb, 2018, 03:30 PM",25.32
"8 Feb, 2018, 03:30 PM",25.56
"9 Feb, 2018, 03:30 PM",25.27
"12 Feb, 2018, 03:30 PM",25.48
"14 Feb, 2018, 03:30 PM",25.37
"15 Feb, 2018, 03:30 PM",25.45
"16 Feb, 2018, 03:30 PM",25.32
"19 Feb, 2018, 03:30 PM",25.14
"20 Feb, 2018, 03:30 PM",25.09
"21 Feb, 2018, 03:30 PM",25.18
"22 Feb, 2018, 03:30 PM",25.49
"23 Feb, 2018, 03:30 PM",25.75
"26 Feb, 2018, 03:30 PM",25.95
"27 Feb, 2018, 03:30 PM",25.87
"28 Feb, 2018, 03:30 PM",25.68
"1 Mar, 2018, 03:30 PM",25.59
"5 Mar, 2018, 03:30 PM",25.4
"6 Mar, 2018, 03:30 PM",25.02
"7 Mar, 2018, 03:30 PM",24.79
"8 Mar, 2018, 03:30 PM",25
"9 Mar, 2018, 03:30 PM",24.97
"12 Mar, 2018, 03:30 PM",25.44
"13 Mar, 2018, 03:30 PM",25.45
"14 Mar, 2018, 03:30 PM",25.41
"15 Mar, 2018, 03:30 PM",25.28
"16 Mar, 2018, 03:30 PM",24.87
"19 Mar, 2018, 03:30 PM",24.61
"20 Mar, 2018, 03:30 PM",24.69
"21 Mar, 2018, 03:30 PM",24.76
"22 Mar, 2018, 03:30 PM",24.67
"23 Mar, 2018, 03:30 PM",24.38
"26 Mar, 2018, 03:30 PM",24.7
"27 Mar, 2018, 03:30 PM",24.83
"28 Mar, 2018, 03:30 PM",24.66
"2 Apr, 2018, 03:30 PM",25.35
"3 Apr, 2018, 03:30 PM",25.43
"4 Apr, 2018, 03:30 PM",25.14
"5 Apr, 2018, 03:30 PM",25.63
"6 Apr, 2018, 03:30 PM",25.65
"9 Apr, 2018, 03:30 PM",25.76
"10 Apr, 2018, 03:30 PM",25.82
"11 Apr, 2018, 03:30 PM",25.86
"12 Apr, 2018, 03:30 PM",25.96
"13 Apr, 2018, 03:30 PM",26.01
"16 Apr, 2018, 03:30 PM",26.13
"17 Apr, 2018, 03:30 PM",26.18
"18 Apr, 2018, 03:30 PM",26.13
"19 Apr, 2018, 03:30 PM",26.23
"20 Apr, 2018, 03:30 PM",26.22
"23 Apr, 2018, 03:30 PM",26.27
"24 Apr, 2018, 03:30 PM",26.35
"25 Apr, 2018, 03:30 PM",26.24
"26 Apr, 2018, 03:30 PM",26.36
"27 Apr, 2018, 03:30 PM",26.54
"30 Apr, 2018, 03:30 PM",26.66
"2 May, 2018, 03:30 PM",26.6
"3 May, 2018, 03:30 PM",26.51
"4 May, 2018, 03:30 PM",26.36
"7 May, 2018, 03:30 PM",26.6
"8 May, 2018, 03:30 PM",26.6
"9 May, 2018, 03:30 PM",26.66
"10 May, 2018, 03:30 PM",26.6
"11 May, 2018, 03:30 PM",26.82
"14 May, 2018, 03:30 PM",26.82
"15 May, 2018, 03:30 PM",26.81
"16 May, 2018, 03:30 PM",26.66
"17 May, 2018, 03:30 PM",26.52
"18 May, 2018, 03:30 PM",26.27
"21 May, 2018, 03:30 PM",26.08
"22 May, 2018, 03:30 PM",26.13
"23 May, 2018, 03:30 PM",25.86
"24 May, 2018, 03:30 PM",26.07
"25 May, 2018, 03:30 PM",26.24
"28 May, 2018, 03:30 PM",27.23
"29 May, 2018, 03:30 PM",27.06
"30 May, 2018, 03:30 PM",27.01
"31 May, 2018, 03:30 PM",27.19
"1 Jun, 2018, 03:30 PM",27.09
"4 Jun, 2018, 03:30 PM",26.92
"5 Jun, 2018, 03:30 PM",26.83
"6 Jun, 2018, 03:30 PM",27.06
"7 Jun, 2018, 03:30 PM",27.27
"8 Jun, 2018, 03:30 PM",27.27
"11 Jun, 2018, 03:30 PM",27.47
"12 Jun, 2018, 03:30 PM",27.6
"13 Jun, 2018, 03:30 PM",27.54
"14 Jun, 2018, 03:30 PM",27.42
"15 Jun, 2018, 03:30 PM",27.44
"18 Jun, 2018, 03:30 PM",26.6
"19 Jun, 2018, 03:30 PM",26.38
"20 Jun, 2018, 03:30 PM",26.52
"21 Jun, 2018, 03:30 PM",26.43
"22 Jun, 2018, 03:30 PM",26.63
"25 Jun, 2018, 03:30 PM",26.48
"26 Jun, 2018, 03:30 PM",26.02
"27 Jun, 2018, 03:30 PM",25.73
"28 Jun, 2018, 03:30 PM",25.57
"29 Jun, 2018, 03:30 PM",25.9
"2 Jul, 2018, 03:30 PM",25.76
"4 Jul, 2018, 03:30 PM",26.02
"5 Jul, 2018, 03:30 PM",26.69
"6 Jul, 2018, 03:30 PM",26.62
"9 Jul, 2018, 03:30 PM",26.82
"10 Jul, 2018, 03:30 PM",27.05
"11 Jul, 2018, 03:30 PM",27.2
"12 Jul, 2018, 03:30 PM",27.39
"13 Jul, 2018, 03:30 PM",27.38
"16 Jul, 2018, 03:30 PM",27.17
"17 Jul, 2018, 03:30 PM",27.35
"18 Jul, 2018, 03:30 PM",27.28
"19 Jul, 2018, 03:30 PM",27.22
"20 Jul, 2018, 03:30 PM",27.36
"23 Jul, 2018, 03:30 PM",27.54
"24 Jul, 2018, 03:30 PM",27.66
"25 Jul, 2018, 03:30 PM",27.66
"26 Jul, 2018, 03:30 PM",27.75
"27 Jul, 2018, 03:30 PM",28.02
"30 Jul, 2018, 03:30 PM",28.12
"31 Jul, 2018, 03:30 PM",28.22
"1 Aug, 2018, 03:30 PM",28.14
"2 Aug, 2018, 03:30 PM",27.89
"3 Aug, 2018, 03:30 PM",28.23
"6 Aug, 2018, 03:30 PM",28.26
"7 Aug, 2018, 03:30 PM",28.26
"8 Aug, 2018, 03:30 PM",28.23
"9 Aug, 2018, 03:30 PM",28.11
"10 Aug, 2018, 03:30 PM",27.83
"13 Aug, 2018, 03:30 PM",27.8
"14 Aug, 2018, 03:30 PM",28.02
"16 Aug, 2018, 03:30 PM",27.9
"17 Aug, 2018, 03:30 PM",28.11
"20 Aug, 2018, 03:30 PM",28.25
"21 Aug, 2018, 03:30 PM",28.29
"23 Aug, 2018, 03:30 PM",28.32
"24 Aug, 2018, 03:30 PM",28.06
"27 Aug, 2018, 03:30 PM",28.72
"28 Aug, 2018, 03:30 PM",28.66
"29 Aug, 2018, 03:30 PM",28.55
"30 Aug, 2018, 03:30 PM",28.51
"31 Aug, 2018, 03:30 PM",28.4
"3 Sep, 2018, 03:30 PM",28.16
"4 Sep, 2018, 03:30 PM",28.01
"5 Sep, 2018, 03:30 PM",27.9
"6 Sep, 2018, 03:30 PM",28.05
"7 Sep, 2018, 03:30 PM",28.17
"10 Sep, 2018, 03:30 PM",27.81
"11 Sep, 2018, 03:30 PM",27.44
"12 Sep, 2018, 03:30 PM",27.64
"14 Sep, 2018, 03:30 PM",28
"17 Sep, 2018, 03:30 PM",27.66
"18 Sep, 2018, 03:30 PM",27.42
"19 Sep, 2018, 03:30 PM",27.31
"21 Sep, 2018, 03:30 PM",27.09
"24 Sep, 2018, 03:30 PM",26.66
"25 Sep, 2018, 03:30 PM",26.91
"26 Sep, 2018, 03:30 PM",26.87
"27 Sep, 2018, 03:30 PM",26.69
"28 Sep, 2018, 03:30 PM",26.44
"1 Oct, 2018, 03:30 PM",26.62
"3 Oct, 2018, 03:30 PM",26.26
"4 Oct, 2018, 03:30 PM",25.63
"5 Oct, 2018, 03:30 PM",24.95
"8 Oct, 2018, 03:30 PM",25.03
"9 Oct, 2018, 03:30 PM",24.91
"10 Oct, 2018, 03:30 PM",25.3
"11 Oct, 2018, 03:30 PM",24.75
"12 Oct, 2018, 03:30 PM",25.33
"15 Oct, 2018, 03:30 PM",25.42
"16 Oct, 2018, 03:30 PM",25.52
"17 Oct, 2018, 03:30 PM",25.19
"19 Oct, 2018, 03:30 PM",24.83
"22 Oct, 2018, 03:30 PM",24.65
"23 Oct, 2018, 03:30 PM",24.41
"24 Oct, 2018, 03:30 PM",24.6
"25 Oct, 2018, 03:30 PM",24.36
"26 Oct, 2018, 03:30 PM",24.12
"29 Oct, 2018, 03:30 PM",24.65
"30 Oct, 2018, 03:30 PM",24.55
"31 Oct, 2018, 03:30 PM",25
"1 Nov, 2018, 03:30 PM",24.98
"2 Nov, 2018, 03:30 PM",25.4
"5 Nov, 2018, 03:30 PM",25.33
"6 Nov, 2018, 03:30 PM",25.32
"7 Nov, 2018, 03:30 PM",25.49
"9 Nov, 2018, 03:30 PM",25.46
"12 Nov, 2018, 03:30 PM",25.21
"13 Nov, 2018, 03:30 PM",25.45
"14 Nov, 2018, 03:30 PM",25.43
"15 Nov, 2018, 03:30 PM",25.53
"16 Nov, 2018, 03:30 PM",25.69
"19 Nov, 2018, 03:30 PM",25.88
"20 Nov, 2018, 03:30 PM",25.62
"21 Nov, 2018, 03:30 PM",25.55
"22 Nov, 2018, 03:30 PM",25.43
"26 Nov, 2018, 03:30 PM",25.71
"27 Nov, 2018, 03:30 PM",25.85
"28 Nov, 2018, 03:30 PM",25.96
"29 Nov, 2018, 03:30 PM",26.27
"30 Nov, 2018, 03:30 PM",26.31
"3 Dec, 2018, 03:30 PM",26.33
"4 Dec, 2018, 03:30 PM",26.3
"5 Dec, 2018, 03:30 PM",26.09
"6 Dec, 2018, 03:30 PM",25.65
"7 Dec, 2018, 03:30 PM",25.87
"10 Dec, 2018, 03:30 PM",25.37
"11 Dec, 2018, 03:30 PM",25.52
"12 Dec, 2018, 03:30 PM",25.98
"13 Dec, 2018, 03:30 PM",26.11
"14 Dec, 2018, 03:30 PM",26.14
"17 Dec, 2018, 03:30 PM",26.34
"18 Dec, 2018, 03:30 PM",26.39
"19 Dec, 2018, 03:30 PM",26.53
"20 Dec, 2018, 03:30 PM",26.5
"21 Dec, 2018, 03:30 PM",26.02
"24 Dec, 2018, 03:30 PM",25.8
"26 Dec, 2018, 03:30 PM",25.96
"27 Dec, 2018, 03:30 PM",26.08
"28 Dec, 2018, 03:30 PM",26.16
"31 Dec, 2018, 03:30 PM",26.17
"1 Jan, 2019, 03:30 PM",26.28
"2 Jan, 2019, 03:30 PM",26
"3 Jan, 2019, 03:30 PM",25.71
